subject_id,redcap_event_name,rabbit_weight,transfusion_date,bld_volume,transf_vol,exclude,exclusion_reason,damp_ld_info,damp_gtt_info,damp_ld_5min,damp_ld_4_hrs,braintissue_vol_5min,braintissue_vol_4hr,total_damp_5min,total_damp_4hr,m_vol_5min,m_vol_4hr,bld_vol_5min,bld_vol_4hr,time,map,bpm,body_temp,ph,pc02,po2,lac,wbc,rbc,hgb,hct,plt,ggt,ast,alt,amy,ldh,crea,bun,glu,tg,r_min,k_min,angle_deg,ma_mm,fluids_and_drugs_data_acredit_complete,baseline_data_complete,baseline_data_c_dbb1_complete,clinical_vitals_complete,abg_complete,cbc_complete,cmp_complete,coagteg_complete
B-B 30,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-B 30,1h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-B 30,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-B 30,48h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 01,baseline_arm_2,1.85,2023-07-27,45.325,45.325,0,,,,,,,,,,,,,,06:39,65,261,,7,35,92,1,3,5,12,37,226,9,19,37,233,179,0,16,102,61,,,,,2,2,,2,2,2,2,0
B-PRC 01,eos_arm_2,,,,,,,,,,,,,,,,,,,09:38,34,211,,7,52,73,2,7,4,8,26,163,7,36,93,279,152,1,21,197,140,14,,,52,,,,2,2,2,2,2
B-PRC 01,eor_arm_2,,,,,,,,,,,,,,,,,,,09:48,41,210,,7,52,79,4,7,3,7,20,116,6,28,66,216,143,1,19,174,111,6,2,64,51,,,,2,2,2,2,2
B-PRC 01,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:48,61,255,,7,34,120,1,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 01,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:48,65,281,,7,32,106,3,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 01,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:48,58,299,,7,35,96,3,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 01,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:58,30,282,,7,38,88,5,5,3,8,24,96,5,33,62,257,127,1,20,195,180,,,,,,,,2,2,2,2,0
B-PRC 01,1h_arm_2,,,,,,,,,,,,,,,,,,,13:58,48,291,,7,32,97,4,6,3,7,22,106,2,13,24,107,50,0,7,61,74,7,2,65,52,,,,2,2,2,2,2
B-PRC 01,24h_arm_2,,,,,,,,,,,,,,,,,,,09:48,46,289,,7,36,87,0,9,2,6,18,196,6,39,113,374,75,0,23,148,540,6,2,58,71,,,,2,2,2,2,2
B-PRC 01,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 02,baseline_arm_2,1.66,2023-07-28,52.29,52.29,0,,,,,,,,,,,,,,06:00,65,199,,7,37,77,1,2,5,12,36,197,4,44,42,315,125,0,14,159,124,6,1,66,,2,2,,2,2,2,2,2
B-PRC 02,eos_arm_2,,,,,,,,,,,,,,,,,,,09:21,42,228,,7,26,99,17,4,3,7,22,147,6,63,43,246,222,1,26,402,171,7,,,,,,,2,2,2,2,2
B-PRC 02,eor_arm_2,,,,,,,,,,,,,,,,,,,09:31,46,286,,7,29,121,18,5,2,5,16,121,6,53,38,180,225,1,23,368,147,5,1,67,,,,,2,2,2,2,2
B-PRC 02,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:31,47,284,,7,28,111,13,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 02,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:31,62,270,,7,31,104,11,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 02,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:31,33,270,,7,22,120,13,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 02,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:41,29,263,,7,21,120,14,4,3,8,23,66,5,78,39,197,408,0,30,340,235,,,,,,,,2,2,2,2,0
B-PRC 02,24h_arm_2,,,,,,,,,,,,,,,,,,,13:41,23,264,,7,5,129,21,3,3,8,24,83,6,125,58,227,490,0,32,312,199,8,,,,,,,2,2,2,2,2
B-PRC 02,48h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 02,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 03,baseline_arm_2,1.94,2023-08-03,53.75,53.75,0,,,,,,,,,,,,,,,62,240,,7,40,78,1,3,5,12,38,272,12,31,40,242,165,0,12,155,328,7,,,55,2,2,,2,2,2,2,2
B-PRC 03,eos_arm_2,,,,,,,,,,,,,,,,,,,,37,239,,7,39,86,7,4,3,8,23,181,11,36,32,227,170,0,16,267,327,6,1,65,62,,,,2,2,2,2,2
B-PRC 03,eor_arm_2,,,,,,,,,,,,,,,,,,,10:15,48,220,,7,40,91,9,4,2,5,16,134,6,29,29,165,129,0,15,234,242,5,1,66,61,,,,2,2,2,2,2
B-PRC 03,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:15,55,168,,7,36,104,4,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 03,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,28,250,,7,33,104,6,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 03,5%_arm_2,,,,,,,,,,,,,,,,,,,13:15,41,268,,7,32,98,7,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 03,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,13:25,41,265,,7,33,87,7,3,3,7,22,100,5,58,34,218,261,0,22,216,424,,,,,,,,2,2,2,2,0
B-PRC 03,1h_arm_2,,,,,,,,,,,,,,,,,,,,33,277,,7,32,94,6,4,3,7,20,97,4,56,36,228,219,0,22,185,476,7,2,59,67,,,,2,2,2,2,2
B-PRC 03,24h_arm_2,,,,,,,,,,,,,,,,,,,10:15,53,296,,7,43,70,2,4,2,5,15,179,9,68,75,281,214,0,15,169,870,6,,,64,,,,2,2,2,2,2
B-PRC 03,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 01,baseline_arm_2,1.85,2026-07-27,45.325,45.325,0,,,,,,,,,,,,,,06:10,73,283,,7,31,81,1,3,5,11,35,232,10,36,52,200,127,0,10,133,182,12,1,71,11,2,2,,2,2,2,2,2
B-PRC 01,eos_arm_2,,,,,,,,,,,,,,,,,,,09:43,53,276,,7,37,89,11,4,3,7,21,167,8,60,59,180,298,0,19,377,267,9,,,66,,,,2,2,2,2,2
B-PRC 01,eor_arm_2,,,,,,,,,,,,,,,,,,,09:53,60,286,,7,40,87,11,3,2,5,15,138,7,41,40,144,219,0,18,340,205,9,2,58,11,,,,2,2,2,2,2
B-PRC 01,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,71,295,,7,39,88,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 01,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:53,70,291,,7,32,102,10,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 01,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:53,67,290,,7,28,96,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 01,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,13:03,53,299,,7,41,31,10,2,3,7,23,83,7,71,44,163,276,0,23,299,206,,,,,,,,2,2,2,2,0
B-PRC 01,1h_arm_2,,,,,,,,,,,,,,,,,,,14:03,50,290,,7,41,24,9,3,3,7,22,90,8,92,56,176,477,0,24,306,213,7,1,73,69,,,,2,2,2,2,2
B-PRC 01,24h_arm_2,,,,,,,,,,,,,,,,,,,09:43,50,84,,7,21,119,16,4,2,6,17,171,7,534,269,291,929,0,21,326,870,6,,,69,,,,2,2,2,2,2
B-PRC 01,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 01,baseline_arm_2,1.85,2026-07-27,45.325,45.325,1,,,,,,,,,,,,,,06:35,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,0,0,0,0
B-PRC 01,eos_arm_2,,,,,,,,,,,,,,,,,,,09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,eor_arm_2,,,,,,,,,,,,,,,,,,,09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,1h_arm_2,,,,,,,,,,,,,,,,,,,01:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 01,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 01,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 06,baseline_arm_2,1.73,2023-08-10,54.4,54.4,0,,,,,,,,,,,,,,,75,154,,7,41,60,2,4,5,11,36,269,12,26,45,270,92,0,13,134,158,9,0,,,2,2,,2,2,2,2,2
B-PRC 06,eos_arm_2,,,,,,,,,,,,,,,,,,,09:05,50,238,,7,40,83,8,5,3,7,22,157,10,54,42,222,237,0,19,295,225,6,2,,,,,,2,2,2,2,2
B-PRC 06,eor_arm_2,,,,,,,,,,,,,,,,,,,09:15,48,232,,7,41,87,9,4,2,5,16,126,7,38,31,158,116,0,16,258,20,7,,,,,,,2,2,2,2,2
B-PRC 06,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:15,36,176,,7,34,102,5,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 06,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:15,63,272,,7,33,92,5,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 06,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:15,48,284,,7,35,93,3,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 06,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:25,46,271,,7,35,75,4,5,3,6,19,94,6,91,37,190,225,0,18,160,248,,,,,,,,2,2,2,2,0
B-PRC 06,1h_arm_2,,,,,,,,,,,,,,,,,,,01:25,56,272,,7,34,83,3,4,2,6,18,94,6,130,44,214,201,0,18,158,283,6,,,,,,,2,2,2,2,2
B-PRC 06,24h_arm_2,,,,,,,,,,,,,,,,,,,09:15,46,270,,7,32,88,1,5,2,6,18,166,9,422,253,436,664,0,15,138,645,5,2,,,,,,2,2,2,2,2
B-PRC 06,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 07,baseline_arm_2,1.69,2026-08-11,52.8,52.8,0,,,,,,,,,,,,,,06:55,57,254,,7,36,83,1,5,5,11,35,299,13,17,63,223,72,0,13,164,114,,,,,2,2,,2,2,2,2,0
B-PRC 07,eos_arm_2,,,,,,,,,,,,,,,,,,,09:35,42,256,,7,38,81,9,7,3,7,23,209,8,145,103,197,313,0,21,341,162,,,,,,,,2,2,2,2,0
B-PRC 07,eor_arm_2,,,,,,,,,,,,,,,,,,,09:45,42,247,,7,41,93,11,7,2,5,15,158,6,85,68,127,222,0,19,305,125,,,,,,,,2,2,2,2,0
B-PRC 07,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:45,38,253,,7,38,85,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 07,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:45,43,269,,7,17,111,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 07,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:45,37,248,,7,33,83,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 07,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:55,30,237,,7,35,79,7,5,3,6,19,94,5,159,86,153,391,0,25,205,117,,,,,,,,2,2,2,2,0
B-PRC 07,1h_arm_2,,,,,,,,,,,,,,,,,,,01:55,39,249,,,,,4,6,2,6,19,84,5,246,115,177,418,0,25,137,141,,,,,,,,2,2,2,2,0
B-PRC 07,24h_arm_2,,,,,,,,,,,,,,,,,,,,55,283,,7,37,82,1,,,,,,5,213,251,312,430,0,19,149,491,,,,,,,,2,2,0,2,0
B-PRC 07,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 08,baseline_arm_2,1.97,2023-08-18,61.96,61.96,0,,,,,,,,,,,,,,07:07,66,219,,7,40,68,1,2,5,12,37,376,2,32,47,242,143,0,12,165,114,,,,,2,2,,2,2,2,2,0
B-PRC 08,eos_arm_2,,,,,,,,,,,,,,,,,,,09:42,24,227,,7,25,99,13,5,3,8,24,197,2,78,40,236,159,1,21,540,144,,,,,,,,2,2,2,2,0
B-PRC 08,eor_arm_2,,,,,,,,,,,,,,,,,,,09:52,41,254,,7,31,104,14,4,2,6,17,137,2,118,37,177,217,1,21,494,115,,,,,,,,2,2,2,2,0
B-PRC 08,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:52,35,281,,7,28,102,11,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 08,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:52,45,297,,7,26,104,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 08,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:52,49,297,,7,25,103,5,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 08,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:02,48,294,,7,30,102,6,0,3,8,24,122,2,96,38,182,275,1,27,278,102,,,,,,,,2,2,2,2,0
B-PRC 08,1h_arm_2,,,,,,,,,,,,,,,,,,,02:02,49,297,,7,30,98,3,0,3,7,23,106,2,115,43,190,383,1,27,177,107,,,,,,,,2,2,2,2,0
B-PRC 08,24h_arm_2,,,,,,,,,,,,,,,,,,,,51,263,,7,34,85,0,6,2,6,18,185,2,162,153,503,141,0,12,151,313,,,,,,,,2,2,2,2,0
B-PRC 08,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 09,baseline_arm_2,1.83,2023-08-25,57.65,57.65,0,,,,,,,,,,,,,,07:00,72,269,,7,44,55,1,3,6,14,43,293,8,29,61,239,97,0,11,132,150,11,1,73,64,2,2,,2,2,2,2,2
B-PRC 09,eos_arm_2,,,,,,,,,,,,,,,,,,,09:35,46,195,,7,21,90,23,1,3,8,25,224,6,88,63,216,54,0,22,432,150,10,,,67,,,,2,2,2,2,2
B-PRC 09,eor_arm_2,,,,,,,,,,,,,,,,,,,09:45,50,177,,7,38,24,24,2,3,7,21,169,6,76,51,193,280,0,21,370,163,7,2,65,51,,,,2,2,2,2,2
B-PRC 09,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:45,39,181,,7,40,19,19,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 09,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:45,40,299,,7,38,26,15,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 09,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:45,46,286,,7,39,24,11,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 09,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:55,56,278,,7,43,29,12,2,4,9,28,98,2,143,57,239,414,0,28,321,93,,,,,,,,2,2,2,2,0
B-PRC 09,1h_arm_2,,,,,,,,,,,,,,,,,,,13:55,64,277,,7,43,21,9,1,4,8,26,103,2,204,82,357,688,0,33,284,137,5,2,61,10,,,,2,2,2,2,2
B-PRC 09,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 09,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 10,baseline_arm_2,1.81,2023-08-25,57.01,57.01,0,,,,,,,,,,,,,,,81,273,,7,36,83,1,5,6,12,37,250,6,36,61,227,93,0,10,131,98,8,1,75,65,2,2,,2,2,2,2,2
B-PRC 10,eos_arm_2,,,,,,,,,,,,,,,,,,,,90,294,,7,42,84,8,3,3,7,23,181,6,38,47,199,163,0,15,306,124,6,1,69,62,,,,2,2,2,2,2
B-PRC 10,eor_arm_2,,,,,,,,,,,,,,,,,,,,61,292,,7,40,102,10,3,2,5,16,143,4,29,34,147,93,0,14,270,107,6,1,65,56,,,,2,2,2,2,2
B-PRC 10,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,62,219,,7,34,89,4,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 10,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,36,251,,7,34,89,5,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 10,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:52,62,276,,7,35,98,2,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 10,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,13:02,67,270,,7,34,88,2,3,3,6,19,90,4,31,31,166,77,0,15,134,95,,,,,,,,2,2,2,2,0
B-PRC 10,1h_arm_2,,,,,,,,,,,,,,,,,,,14:02,64,284,,7,34,85,0,3,3,6,18,87,2,37,32,187,151,0,15,147,111,7,5,51,40,,,,2,2,2,2,2
B-PRC 10,24h_arm_2,,,,,,,,,,,,,,,,,,,09:52,70,293,,7,34,81,1,8,2,5,15,157,4,13,52,248,56,0,12,131,405,120,,,,,,,2,2,2,2,2
B-PRC 10,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 11,baseline_arm_2,1.94,2023-08-30,60.5,60.5,0,,,,,,,,,,,,,,06:45,79,257,,7,41,77,1,4,6,12,30,199,12,59,72,219,151,0,13,135,109,8,1,73,52,2,2,,2,2,2,2,2
B-PRC 11,eos_arm_2,,,,,,,,,,,,,,,,,,,09:07,43,288,,7,43,79,4,4,3,8,23,163,7,52,62,167,233,0,17,239,157,7,1,70,62,,,,2,2,2,2,2
B-PRC 11,eor_arm_2,,,,,,,,,,,,,,,,,,,09:17,46,237,,7,45,77,7,4,2,5,16,132,8,39,45,120,110,0,16,211,103,5,2,64,58,,,,2,2,2,2,2
B-PRC 11,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:17,53,262,,7,41,82,2,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 11,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:17,29,217,,7,34,81,6,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 11,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:17,42,264,,,,,6,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 11,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:27,40,283,,7,35,89,5,5,3,7,22,77,5,51,40,130,292,0,20,197,104,,,,,,,,2,2,2,2,0
B-PRC 11,1h_arm_2,,,,,,,,,,,,,,,,,,,13:27,43,281,,7,36,81,1,6,3,6,19,88,5,66,51,167,138,0,17,133,105,6,4,60,40,,,,2,2,2,2,2
B-PRC 11,24h_arm_2,,,,,,,,,,,,,,,,,,,09:17,,285,,7,35,82,1,7,6,13,41,77,7,67,67,264,172,0,14,141,323,59,,,,,,,2,2,2,2,2
B-PRC 11,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 12,baseline_arm_2,1.8,2023-08-30,56.7,56.7,0,,,,,,,,,,,,,,06:57,73,249,,7,37,83,1,4,5,12,37,227,9,37,40,314,150,0,14,143,107,7,1,75,64,2,2,,2,2,2,2,2
B-PRC 12,eos_arm_2,,,,,,,,,,,,,,,,,,,09:58,22,226,,7,32,98,16,5,3,7,21,159,6,61,37,239,250,0,21,326,170,6,1,65,55,,,,2,2,2,2,2
B-PRC 12,eor_arm_2,,,,,,,,,,,,,,,,,,,10:08,42,224,,7,38,99,17,5,2,5,16,137,5,49,31,190,168,0,18,303,140,6,1,69,57,,,,2,2,2,2,2
B-PRC 12,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:08,44,275,,7,32,103,12,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 12,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,00:08,49,266,,7,26,124,6,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 12,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,13:08,50,278,,7,28,103,4,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 12,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,13:18,50,279,,7,28,158,4,5,3,7,21,76,2,118,29,248,279,0,21,146,220,,,,,,,,2,2,2,2,0
B-PRC 12,1h_arm_2,,,,,,,,,,,,,,,,,,,14:18,54,279,,7,30,90,3,6,3,7,20,74,2,212,50,296,359,0,20,156,341,13,2,60,47,,,,2,2,2,2,2
B-PRC 12,24h_arm_2,,,,,,,,,,,,,,,,,,,10:08,83,287,,7,36,78,1,7,2,6,17,138,2,395,220,477,438,0,14,174,698,370,,,47,,,,2,2,2,2,2
B-PRC 12,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 13,baseline_arm_2,1.66,2023-09-01,58.1,58.1,0,,,,,,,,,,,,,,,72,297,,7,32,87,1,3,5,12,37,230,2,182,80,249,338,0,13,171,209,7,1,74,63,2,2,,2,2,2,2,2
B-PRC 13,eos_arm_2,,,,,,,,,,,,,,,,,,,,38,296,,7,23,111,25,3,2,6,19,167,6,245,79,151,608,0,21,371,151,6,,,57,,,,2,2,2,2,2
B-PRC 13,eor_arm_2,,,,,,,,,,,,,,,,,,,,51,279,,7,23,113,24,4,1,4,13,120,6,162,50,99,443,0,22,339,126,7,2,57,45,,,,2,2,2,2,2
B-PRC 13,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,50,297,,7,27,101,16,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 13,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,61,298,,7,27,103,13,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 13,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,14:10,54,288,,7,26,105,10,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 13,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,14:20,58,298,,7,30,98,10,4,2,6,19,85,2,256,67,138,639,0,29,244,99,,,,,,,,2,2,2,2,0
B-PRC 13,1h_arm_2,,,,,,,,,,,,,,,,,,,15:20,57,185,,7,27,94,8,4,2,6,19,99,2,581,129,197,1046,0,27,222,124,17,,,,,,,2,2,2,2,2
B-PRC 13,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 13,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 14,baseline_arm_2,1.82,2023-09-08,57.33,57.33,0,,,,,,,,,,,,,,,80,268,,7,37,78,2,,5,11,36,210,2,14,36,253,161,0,12,139,102,8,3,48,50,2,2,,2,2,2,2,2
B-PRC 14,eos_arm_2,,,,,,,,,,,,,,,,,,,10:03,63,168,,7,38,82,9,,3,7,20,157,2,107,53,209,347,0,18,351,243,6,3,47,51,,,,2,2,2,2,2
B-PRC 14,eor_arm_2,,,,,,,,,,,,,,,,,,,10:13,60,295,,7,40,87,10,,2,5,14,132,2,98,39,164,234,0,17,295,198,5,2,57,51,,,,2,2,2,2,2
B-PRC 14,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:13,70,292,,7,31,102,3,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 14,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:13,68,292,,7,29,104,4,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 14,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:13,64,277,,7,31,97,4,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 14,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:23,65,247,,7,34,93,3,,3,6,19,76,2,99,38,186,305,0,18,154,178,,,,,,,,2,2,2,2,0
B-PRC 14,1h_arm_2,,,,,,,,,,,,,,,,,,,02:23,66,267,,7,33,96,3,,3,6,18,84,2,114,46,222,302,0,16,154,242,14,3,44,48,,,,2,2,2,2,2
B-PRC 14,24h_arm_2,,,,,,,,,,,,,,,,,,,09:10,83,202,,7,42,26,2,,2,5,16,262,,,,,,,,121,,5,,,64,,,,2,2,2,2,2
B-PRC 14,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 15,baseline_arm_2,1.73,2023-09-13,54.495,54.495,,,,,,,,,,,,,,,07:08,71,259,,7,37,89,2,,5,11,35,275,6,65,73,283,180,0,13,173,217,12,3,50,57,2,2,,2,2,2,2,2
B-PRC 15,eos_arm_2,,,,,,,,,,,,,,,,,,,09:54,37,256,,7,34,91,19,,3,7,21,218,2,397,104,254,560,1,26,383,226,15,5,35,57,,,,2,2,2,2,2
B-PRC 15,eor_arm_2,,,,,,,,,,,,,,,,,,,10:04,45,287,,7,36,96,19,,2,5,17,169,2,373,89,208,470,1,25,326,200,21,4,41,60,,,,2,2,2,2,2
B-PRC 15,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:04,49,288,,7,34,96,9,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 15,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:04,47,264,,7,33,117,6,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
